tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
108154,14.24,42.05,91058.59,1012.00,92.00,-0.07,0.10,-9.85,-0.03,0.00,0.01,34.91,20.16,-16.70,81
108677,14.24,42.05,91057.41,1012.00,92.00,-0.05,0.11,-9.89,-0.03,-0.03,0.04,35.08,20.70,-16.53,81
109200,14.24,42.05,91058.57,1012.00,92.00,-0.05,0.08,-9.85,0.03,-0.03,-0.02,36.49,19.63,-17.56,81
109744,14.24,42.25,91059.88,1012.00,91.00,-0.06,0.08,-9.82,0.03,-0.03,0.01,35.61,19.81,-17.73,81
110272,14.24,42.25,91060.61,1012.00,91.00,-0.04,0.11,-9.88,-0.00,0.03,0.04,35.79,20.34,-16.87,81
110794,14.24,42.25,91059.92,990.00,92.00,-0.09,0.10,-9.86,-0.00,0.00,0.04,36.67,19.81,-17.73,81
111316,14.24,42.25,91058.59,990.00,91.00,-0.05,0.12,-9.80,-0.03,-0.06,-0.02,36.49,20.70,-17.56,81
111838,14.23,42.66,91057.24,1001.00,91.00,-0.03,0.10,-9.83,0.06,-0.03,-0.05,34.38,19.63,-16.53,81
112366,14.23,42.66,91056.73,1001.00,91.00,-0.06,0.08,-9.86,-0.03,-0.03,0.01,37.02,19.81,-18.07,81
112887,14.23,42.66,91057.67,1001.00,91.00,-0.04,0.10,-9.89,0.03,0.03,-0.02,36.49,21.76,-16.87,81
113411,14.23,42.66,91060.36,1001.00,91.00,-0.06,0.09,-9.84,0.06,0.03,0.04,36.67,20.52,-18.41,81
113931,14.23,42.66,91059.00,1001.00,92.00,-0.07,0.11,-9.86,-0.00,-0.03,0.07,37.37,20.52,-17.04,81
114454,14.23,42.85,91060.48,1001.00,92.00,-0.06,0.08,-9.86,-0.00,0.00,0.01,36.49,19.99,-16.87,81
114974,14.23,42.85,91060.38,1001.00,91.00,-0.07,0.11,-9.83,0.03,-0.03,0.07,36.32,19.46,-17.04,81
115502,14.23,42.85,91060.86,1001.00,91.00,-0.06,0.12,-9.83,-0.03,-0.03,-0.02,35.96,19.46,-17.38,81
116024,14.23,42.85,91058.67,1001.00,91.00,-0.05,0.10,-9.80,0.03,0.03,0.07,37.37,21.58,-18.41,81
116546,14.24,42.98,91056.48,990.00,91.00,-0.06,0.09,-9.83,0.03,0.00,0.04,35.61,20.16,-17.73,81
117067,14.24,42.98,91057.92,990.00,91.00,-0.07,0.10,-9.84,-0.00,0.00,-0.02,34.73,21.05,-16.19,81
117597,14.24,42.98,91057.17,956.00,91.00,-0.06,0.09,-9.80,-0.00,0.00,0.04,36.14,21.40,-15.51,81
118123,14.24,42.98,91056.66,956.00,91.00,-0.07,0.09,-9.85,-0.03,0.00,0.01,35.96,20.87,-17.73,81
118643,14.24,42.98,91059.95,956.00,91.00,-0.06,0.10,-9.86,-0.06,0.00,0.07,34.20,21.23,-17.38,81
119167,14.24,42.18,91057.88,945.00,91.00,-0.08,0.13,-9.84,0.03,-0.03,-0.02,35.08,20.70,-17.21,81
119688,14.24,42.18,91059.53,945.00,91.00,-0.06,0.10,-9.89,-0.06,-0.09,-0.02,36.14,18.93,-16.53,81
120211,14.24,42.18,91058.33,945.00,91.00,-0.06,0.07,-9.87,-0.00,0.00,0.01,36.32,20.87,-15.68,81
120737,14.24,42.18,91055.56,945.00,91.00,-0.06,0.10,-9.87,-0.03,-0.03,0.01,35.08,21.05,-17.21,81
121260,14.25,41.72,91057.08,967.00,92.00,-0.06,0.12,-9.78,-0.00,-0.06,-0.05,35.61,20.52,-15.68,81
121783,14.25,41.72,91059.41,967.00,92.00,-0.02,0.11,-9.84,-0.03,0.06,0.07,35.96,20.87,-18.07,81
122305,14.25,41.72,91056.48,913.00,91.00,-0.05,0.10,-9.81,-0.03,-0.06,-0.02,35.79,21.40,-17.90,81
122827,14.25,41.72,91054.73,913.00,92.00,-0.07,0.11,-9.85,0.03,-0.12,-0.02,35.08,20.34,-15.17,81
123354,14.25,41.72,91058.59,913.00,92.00,-0.02,0.10,-9.88,0.06,0.03,0.07,35.08,21.40,-15.51,81
123878,14.25,41.52,91055.37,913.00,91.00,-0.06,0.14,-9.84,0.03,-0.03,-0.02,35.26,20.52,-17.38,81
124400,14.25,41.52,91060.69,913.00,91.00,-0.08,0.11,-9.86,-0.06,-0.03,-0.02,35.61,19.81,-16.36,81
124923,14.25,41.52,91058.08,913.00,92.00,-0.06,0.10,-9.80,-0.00,0.03,0.01,35.26,20.87,-15.34,81
125443,14.25,41.52,91060.42,913.00,91.00,-0.03,0.09,-9.85,-0.00,-0.06,0.04,35.26,20.16,-16.02,81
125970,14.25,41.52,91059.91,945.00,92.00,-0.07,0.09,-9.82,0.03,-0.03,0.01,36.49,20.70,-17.90,81
126492,14.25,41.52,91058.53,945.00,92.00,-0.05,0.10,-9.86,0.03,0.00,-0.02,35.79,20.70,-17.90,81
127014,14.25,41.52,91060.59,902.00,91.00,-0.04,0.08,-9.87,-0.03,-0.06,0.01,36.85,20.34,-16.53,81
127536,14.25,41.52,91058.05,902.00,92.00,-0.06,0.11,-9.88,0.03,-0.03,-0.08,36.85,19.99,-17.90,81
128057,14.25,41.52,91059.58,902.00,91.00,-0.06,0.12,-9.85,-0.06,0.06,0.04,35.26,19.46,-16.36,81
128582,14.26,41.82,91057.68,902.00,91.00,-0.03,0.11,-9.85,-0.00,0.00,0.07,35.79,21.40,-15.85,81
129109,14.26,41.82,91059.09,902.00,91.00,-0.07,0.08,-9.85,-0.03,0.03,0.07,35.79,21.05,-16.87,81
129633,14.26,41.82,91061.25,902.00,91.00,-0.06,0.07,-9.85,0.03,-0.03,0.01,37.02,20.52,-16.70,81
130153,14.26,41.82,91058.05,902.00,91.00,-0.03,0.11,-9.81,-0.00,0.00,0.04,35.61,20.16,-16.36,81
130676,14.26,42.42,91057.06,945.00,92.00,-0.06,0.08,-9.86,-0.06,-0.03,0.04,35.08,21.76,-16.87,81
131201,14.26,42.42,91057.52,945.00,91.00,-0.09,0.11,-9.81,-0.00,0.00,-0.05,36.67,20.52,-17.73,81
131747,14.26,42.42,91058.39,882.00,92.00,-0.08,0.13,-9.84,-0.00,-0.06,0.10,36.32,21.58,-16.36,81
132272,14.26,42.42,91057.38,882.00,92.00,-0.03,0.11,-9.85,0.03,0.03,0.04,35.61,21.23,-18.07,81
132797,14.26,42.42,91058.84,882.00,91.00,-0.07,0.09,-9.82,-0.12,-0.03,0.07,37.37,20.52,-17.38,81
133317,14.26,42.02,91059.16,882.00,91.00,-0.07,0.09,-9.85,-0.09,-0.03,0.01,36.14,19.63,-16.87,81
133842,14.26,42.02,91057.06,882.00,91.00,-0.07,0.11,-9.83,-0.06,0.00,0.01,36.49,21.40,-16.87,81
134369,14.26,42.02,91058.19,882.00,91.00,-0.06,0.10,-9.84,-0.03,-0.06,-0.08,35.44,19.63,-17.56,81
134892,14.26,42.02,91058.67,882.00,92.00,-0.02,0.10,-9.84,-0.03,0.00,0.01,36.85,21.05,-16.53,81
135414,14.27,41.65,91058.51,891.00,91.00,-0.06,0.09,-9.86,0.06,0.00,0.04,35.96,18.75,-18.41,81
135936,14.27,41.65,91059.45,891.00,92.00,-0.03,0.08,-9.83,0.03,0.00,0.04,36.32,20.87,-16.02,81
136458,14.27,41.65,91057.52,891.00,91.00,-0.05,0.11,-9.84,0.03,-0.03,0.01,35.61,19.81,-18.41,81
136979,14.27,41.65,91061.20,891.00,92.00,-0.07,0.08,-9.84,-0.00,-0.06,0.01,36.32,21.58,-17.38,81
137507,14.27,41.65,91058.47,891.00,91.00,-0.06,0.10,-9.84,0.03,-0.03,0.01,35.61,21.23,-16.02,81
138029,14.27,41.55,91054.28,923.00,92.00,-0.06,0.10,-9.80,-0.00,-0.03,0.01,34.91,20.52,-17.04,81
138552,14.27,41.55,91055.20,923.00,91.00,-0.06,0.13,-9.88,-0.06,0.03,-0.02,37.37,19.46,-16.70,81
139076,14.27,41.55,91059.31,882.00,92.00,-0.04,0.08,-9.88,-0.03,-0.03,0.01,35.79,21.05,-16.53,81
139600,14.27,41.55,91056.63,882.00,91.00,-0.09,0.08,-9.84,0.06,0.00,0.01,36.49,20.34,-17.90,81
140126,14.27,41.49,91057.63,945.00,91.00,-0.05,0.11,-9.81,-0.00,0.03,0.01,36.14,20.34,-17.21,81
140648,14.27,41.49,91057.77,945.00,91.00,-0.04,0.10,-9.87,0.09,0.00,0.07,36.14,21.40,-17.21,81
141170,14.27,41.49,91057.30,891.00,92.00,-0.05,0.10,-9.80,-0.06,-0.06,-0.02,35.44,20.70,-17.21,81
141693,14.27,41.49,91058.13,891.00,92.00,-0.08,0.07,-9.86,-0.03,-0.03,0.01,37.37,19.46,-17.38,81
142214,14.27,41.49,91059.63,891.00,92.00,-0.07,0.10,-9.84,0.06,-0.06,0.04,35.08,20.34,-17.90,81
142740,14.28,41.55,91057.71,891.00,91.00,-0.07,0.09,-9.88,-0.03,-0.03,-0.02,35.26,22.29,-16.36,81
143263,14.28,41.55,91061.20,891.00,91.00,-0.06,0.11,-9.84,-0.00,-0.03,0.04,35.61,19.81,-18.07,81
143786,14.28,41.55,91057.63,902.00,92.00,-0.04,0.09,-9.89,0.03,-0.06,0.01,35.96,20.16,-15.68,81
144309,14.28,41.55,91060.09,902.00,92.00,-0.06,0.12,-9.88,-0.00,-0.03,-0.02,35.44,21.05,-17.21,81
144829,14.27,41.82,91057.28,923.00,91.00,-0.05,0.09,-9.85,0.03,0.00,0.01,35.79,20.70,-17.90,81
145356,14.27,41.82,91059.78,923.00,91.00,-0.07,0.12,-9.86,0.03,0.00,0.07,36.67,20.87,-17.38,81
145878,14.27,41.82,91057.84,891.00,91.00,-0.05,0.11,-9.90,0.03,0.03,0.04,35.61,19.81,-16.70,81
146401,14.27,41.82,91058.13,891.00,91.00,-0.04,0.09,-9.83,-0.03,-0.06,0.04,37.02,19.81,-16.70,81
146923,14.27,41.82,91059.30,891.00,91.00,-0.04,0.09,-9.81,-0.00,-0.03,-0.05,35.96,22.29,-18.07,81
147445,14.27,42.02,91057.28,882.00,91.00,-0.04,0.12,-9.79,-0.00,0.00,-0.02,35.61,22.29,-16.70,81
147967,14.27,42.02,91058.17,882.00,91.00,-0.03,0.10,-9.85,-0.00,0.03,0.07,36.14,19.99,-16.53,81
148493,14.27,42.02,91061.48,882.00,91.00,-0.05,0.09,-9.84,-0.03,-0.03,-0.08,36.14,21.05,-15.51,81
149018,14.27,42.02,91058.30,882.00,92.00,-0.07,0.08,-9.85,-0.00,-0.03,-0.02,35.79,20.70,-17.21,81
149538,14.27,41.95,91058.47,923.00,92.00,-0.05,0.07,-9.86,-0.03,-0.06,0.01,35.26,20.87,-17.38,81
150063,14.27,41.95,91058.59,923.00,91.00,-0.06,0.11,-9.84,0.09,0.06,-0.02,35.26,19.81,-17.04,81
150583,14.27,41.95,91058.84,882.00,92.00,-0.06,0.10,-9.86,0.03,0.00,-0.02,36.32,20.52,-17.04,81
151109,14.27,41.95,91059.14,882.00,91.00,-0.06,0.10,-9.85,-0.03,0.03,0.01,36.85,19.99,-16.87,81
151631,14.27,41.95,91060.48,882.00,91.00,-0.07,0.10,-9.84,-0.03,0.00,-0.05,36.32,21.93,-15.68,81
152153,14.28,42.18,91058.56,882.00,91.00,-0.05,0.09,-9.86,0.03,-0.03,-0.02,35.96,21.23,-17.73,81
152676,14.28,42.18,91060.06,882.00,92.00,-0.03,0.11,-9.88,0.03,0.00,0.01,36.67,20.16,-16.02,81
153198,14.28,42.18,91058.34,882.00,91.00,-0.06,0.09,-9.83,-0.06,0.03,0.01,36.14,21.40,-16.19,81
153742,14.28,42.18,91059.81,882.00,91.00,-0.05,0.09,-9.85,0.03,-0.03,0.01,36.32,19.81,-17.38,81
154268,14.28,42.45,91056.45,882.00,91.00,-0.04,0.10,-9.85,-0.00,0.00,-0.05,34.03,21.40,-17.90,81
154791,14.28,42.45,91058.74,882.00,91.00,-0.03,0.11,-9.82,0.03,-0.03,0.07,36.85,21.05,-15.51,81
155313,14.28,42.45,91057.97,872.00,92.00,-0.08,0.11,-9.85,-0.06,-0.06,-0.02,35.26,21.58,-16.02,80
155835,14.28,42.45,91057.63,872.00,91.00,-0.03,0.11,-9.82,0.03,0.00,0.01,33.85,20.16,-18.07,80
156361,14.28,42.45,91058.08,872.00,91.00,-0.07,0.12,-9.87,-0.03,-0.03,0.04,36.85,19.99,-18.24,80
156885,14.28,43.12,91058.86,891.00,92.00,-0.07,0.12,-9.86,0.03,-0.06,0.04,34.91,20.87,-17.38,80
157406,14.28,43.12,91059.48,891.00,91.00,-0.05,0.10,-9.84,0.03,-0.03,0.01,36.14,21.40,-16.87,80
157929,14.28,43.12,91057.08,872.00,92.00,-0.06,0.08,-9.82,-0.00,-0.03,0.07,36.67,20.52,-17.04,80
158451,14.28,43.12,91060.76,872.00,91.00,-0.02,0.11,-9.82,0.03,-0.06,0.07,35.61,19.46,-15.34,80
158974,14.28,43.12,91058.24,872.00,91.00,-0.02,0.11,-9.82,0.03,-0.06,0.07,35.61,19.46,-15.34,80
159503,14.29,43.45,91060.70,872.00,91.00,-0.05,0.14,-9.85,-0.09,0.00,-0.08,35.79,20.34,-17.90,80
160025,14.29,43.45,91059.09,945.00,92.00,-0.06,0.09,-9.86,0.03,0.03,0.01,36.67,18.75,-17.73,80
160547,14.29,43.45,91058.73,945.00,91.00,-0.03,0.08,-9.85,0.03,-0.03,0.04,34.38,19.99,-18.58,80
161069,14.29,43.45,91060.76,945.00,91.00,-0.08,0.10,-9.87,0.03,-0.03,0.04,36.85,19.63,-16.87,80
161592,14.29,43.35,91059.04,882.00,92.00,-0.08,0.09,-9.82,0.03,-0.06,-0.08,36.85,19.28,-17.56,80
162118,14.29,43.35,91058.52,882.00,91.00,-0.04,0.08,-9.83,-0.00,-0.03,-0.05,36.14,21.05,-16.87,80
162641,14.29,43.35,91059.13,882.00,91.00,-0.04,0.08,-9.81,-0.03,0.00,0.07,36.32,20.52,-17.04,80
163162,14.29,43.35,91059.63,882.00,91.00,-0.06,0.10,-9.83,-0.03,-0.03,0.04,36.14,21.05,-17.21,80
163688,14.29,43.35,91058.62,882.00,91.00,-0.06,0.10,-9.83,-0.03,-0.03,0.04,36.14,21.05,-17.21,80
164212,14.28,43.18,91059.25,920.00,91.00,-0.05,0.09,-9.86,-0.03,-0.06,0.04,35.79,22.11,-16.87,80
164740,14.28,43.18,91060.64,900.00,91.00,-0.06,0.09,-9.84,0.03,0.03,0.01,35.08,20.70,-16.19,80
165262,14.28,43.18,91059.76,900.00,91.00,-0.05,0.09,-9.85,0.03,0.00,0.04,36.32,19.81,-16.36,80
165786,14.28,43.18,91062.27,900.00,91.00,-0.07,0.11,-9.86,0.03,-0.03,0.01,37.20,20.34,-16.87,80
166308,14.29,43.08,91057.70,900.00,91.00,-0.04,0.09,-9.87,0.03,-0.03,0.01,35.26,20.52,-16.36,80
166830,14.29,43.08,91057.50,900.00,91.00,-0.05,0.11,-9.86,0.03,-0.03,0.04,35.44,19.63,-16.87,80
167357,14.29,43.08,91058.75,889.00,92.00,-0.07,0.12,-9.88,0.03,0.00,0.01,36.49,22.11,-17.56,80
167877,14.29,43.08,91057.07,889.00,91.00,-0.05,0.08,-9.87,0.03,0.00,0.10,36.49,20.34,-16.53,80
168403,14.29,43.08,91059.41,889.00,91.00,-0.05,0.08,-9.87,0.03,0.00,0.10,36.49,20.34,-16.53,80
168923,14.29,42.98,91060.11,964.00,92.00,-0.04,0.09,-9.89,0.03,0.00,-0.02,35.08,20.70,-17.21,80
169448,14.29,42.98,91059.80,900.00,91.00,-0.07,0.11,-9.87,-0.03,0.00,-0.05,35.61,19.81,-16.36,80
169968,14.29,42.98,91059.42,900.00,92.00,-0.04,0.09,-9.86,-0.00,0.00,0.04,35.79,19.63,-16.87,80
170497,14.29,42.98,91056.56,900.00,91.00,-0.05,0.11,-9.83,0.06,-0.09,0.01,36.67,20.87,-17.04,80
171019,14.28,42.79,91055.03,909.00,91.00,-0.04,0.09,-9.86,-0.00,-0.03,0.04,35.08,21.05,-16.87,80
171541,14.28,42.79,91058.69,909.00,91.00,-0.05,0.11,-9.92,-0.06,0.03,0.01,36.14,21.05,-16.87,80
172063,14.28,42.79,91059.80,889.00,91.00,-0.03,0.09,-9.81,-0.00,-0.03,0.10,36.85,19.63,-16.53,80
172586,14.28,42.79,91058.75,889.00,92.00,-0.03,0.09,-9.80,-0.06,0.00,0.01,37.90,19.63,-17.56,80
173113,14.28,42.79,91058.08,889.00,91.00,-0.03,0.09,-9.80,-0.06,0.00,0.01,37.90,19.63,-17.56,80
173633,14.28,42.72,91054.92,889.00,91.00,-0.05,0.10,-9.85,-0.00,0.00,0.04,35.79,21.40,-16.53,80
174157,14.28,42.72,91059.81,889.00,92.00,-0.04,0.11,-9.86,-0.00,-0.03,0.04,36.85,21.76,-16.19,80
174677,14.28,42.72,91057.30,889.00,91.00,-0.03,0.10,-9.82,0.06,0.00,0.04,36.32,19.81,-17.73,80
175201,14.28,42.72,91057.45,889.00,92.00,-0.05,0.11,-9.83,-0.03,-0.03,0.04,37.02,20.52,-16.02,80
175745,14.28,42.66,91056.27,889.00,92.00,-0.04,0.10,-9.86,-0.03,0.03,-0.02,34.91,20.87,-17.38,80
176269,14.28,42.66,91058.39,889.00,92.00,-0.03,0.12,-9.85,-0.00,0.03,0.01,37.20,21.05,-16.87,80
176796,14.28,42.66,91057.50,848.00,92.00,-0.06,0.11,-9.82,0.03,-0.03,0.07,35.44,22.11,-16.87,80
177318,14.28,42.66,91059.64,848.00,91.00,-0.04,0.10,-9.82,-0.03,-0.03,0.01,36.67,21.58,-17.38,80
177840,14.28,42.66,91057.63,848.00,91.00,-0.04,0.10,-9.82,-0.03,-0.03,0.01,36.67,21.58,-17.38,80
178367,14.28,42.32,91058.42,838.00,91.00,-0.04,0.13,-9.84,0.03,-0.09,-0.02,35.96,20.16,-18.75,80
178891,14.28,42.32,91058.47,909.00,91.00,-0.06,0.09,-9.87,-0.03,0.00,-0.02,36.49,20.70,-16.53,80
179415,14.28,42.32,91057.45,909.00,91.00,-0.08,0.10,-9.80,0.03,-0.06,0.01,35.26,21.23,-17.04,80
179937,14.28,42.32,91056.80,909.00,91.00,-0.04,0.12,-9.82,0.03,0.00,0.01,36.32,20.87,-15.68,80
180459,14.28,42.25,91056.70,857.00,91.00,-0.04,0.10,-9.86,-0.00,-0.03,0.07,35.79,20.34,-15.85,80
180981,14.28,42.25,91055.88,857.00,91.00,-0.07,0.09,-9.83,-0.00,-0.06,-0.02,36.14,19.28,-17.56,80
181509,14.28,42.25,91055.61,857.00,91.00,-0.02,0.09,-9.88,-0.03,-0.06,0.01,36.14,19.99,-17.21,80
182032,14.28,42.25,91059.30,857.00,92.00,-0.09,0.12,-9.87,0.06,-0.03,-0.02,36.32,20.52,-17.38,80
182553,14.28,42.25,91059.45,857.00,91.00,-0.09,0.12,-9.87,0.06,-0.03,-0.02,36.32,20.52,-17.38,80
183076,14.28,42.12,91057.48,880.00,91.00,-0.04,0.09,-9.89,-0.00,-0.06,0.04,36.85,20.70,-18.24,80
183600,14.28,42.12,91059.13,857.00,92.00,-0.06,0.11,-9.86,-0.00,0.03,0.04,36.67,21.93,-16.70,80
184128,14.28,42.12,91057.28,857.00,91.00,-0.09,0.12,-9.84,-0.03,-0.09,0.01,36.67,20.52,-16.02,80
184650,14.28,42.12,91057.41,857.00,91.00,-0.04,0.10,-9.87,-0.03,0.03,-0.02,36.67,20.16,-18.07,80
185172,14.28,42.08,91056.55,857.00,91.00,-0.04,0.12,-9.88,0.03,0.00,-0.02,35.96,19.81,-18.07,80
185694,14.28,42.08,91059.86,857.00,93.00,-0.05,0.13,-9.83,0.06,0.00,0.04,35.96,21.23,-17.73,80
186216,14.28,42.08,91060.97,870.00,91.00,-0.06,0.11,-9.86,-0.00,0.03,0.04,35.26,18.75,-17.38,80
186743,14.28,42.08,91058.97,870.00,91.00,-0.05,0.08,-9.81,0.03,0.03,0.01,37.20,19.99,-17.21,80
187264,14.28,42.08,91057.33,870.00,91.00,-0.04,0.10,-9.82,0.09,0.03,0.04,37.20,21.40,-17.56,80
187787,14.28,42.02,91058.52,838.00,91.00,-0.06,0.12,-9.84,0.06,0.00,0.01,35.44,20.34,-17.21,80
188307,14.28,42.02,91056.50,880.00,91.00,-0.06,0.10,-9.83,0.03,-0.03,0.01,35.79,22.11,-16.53,80
188830,14.28,42.02,91055.77,880.00,92.00,-0.07,0.12,-9.82,0.03,0.03,0.04,34.38,20.34,-16.53,80
189356,14.28,42.02,91061.31,880.00,91.00,-0.04,0.10,-9.85,0.06,0.03,0.01,35.44,19.28,-17.56,80
189878,14.27,41.76,91057.88,880.00,91.00,-0.04,0.11,-9.84,-0.00,0.06,-0.02,35.61,19.10,-16.70,80
190400,14.27,41.76,91058.22,880.00,91.00,-0.06,0.10,-9.85,0.06,0.00,-0.02,36.67,20.87,-17.38,80
190922,14.27,41.76,91058.64,857.00,92.00,-0.06,0.07,-9.85,0.06,-0.06,0.10,36.14,21.40,-16.53,80
191444,14.27,41.76,91055.94,857.00,91.00,-0.06,0.10,-9.87,0.06,0.03,0.07,36.49,20.70,-17.56,80
191966,14.27,41.76,91059.80,857.00,92.00,-0.06,0.11,-9.86,0.06,-0.06,0.07,36.14,18.93,-18.24,80
192495,14.27,41.38,91057.83,838.00,91.00,-0.06,0.12,-9.87,-0.00,0.00,0.01,37.20,20.34,-17.21,80
193015,14.27,41.38,91055.83,838.00,91.00,-0.06,0.10,-9.86,0.06,-0.03,0.01,36.85,20.34,-16.87,80
193538,14.27,41.38,91056.45,830.00,92.00,-0.04,0.09,-9.82,0.06,0.03,0.01,36.67,20.52,-15.68,80
194060,14.27,41.38,91059.08,830.00,91.00,-0.06,0.13,-9.84,0.06,0.00,0.04,35.08,20.34,-15.85,80
194583,14.27,41.15,91056.81,857.00,91.00,-0.04,0.09,-9.82,-0.00,0.00,0.04,35.61,21.23,-16.02,80
195112,14.27,41.15,91058.30,857.00,92.00,-0.06,0.11,-9.87,-0.03,0.03,0.07,36.49,19.99,-15.85,80
195634,14.27,41.15,91059.63,848.00,91.00,-0.04,0.11,-9.87,0.03,0.00,-0.05,35.96,20.87,-16.70,80
196156,14.27,41.15,91058.78,848.00,92.00,-0.06,0.12,-9.86,-0.03,-0.06,0.01,37.20,19.99,-17.56,80
196678,14.27,41.15,91058.24,848.00,91.00,-0.04,0.09,-9.83,0.03,0.00,0.04,37.20,19.99,-18.24,80
197200,14.27,41.15,91058.49,857.00,92.00,-0.07,0.11,-9.87,-0.09,0.03,0.04,36.14,20.70,-16.53,80
197747,14.27,41.15,91059.13,776.00,92.00,-0.05,0.08,-9.87,-0.03,0.00,0.01,35.26,19.81,-18.07,80
198274,14.27,41.15,91057.61,776.00,91.00,-0.06,0.11,-9.82,-0.03,0.03,0.01,36.49,19.99,-17.56,80
198797,14.27,41.15,91057.73,776.00,91.00,-0.04,0.10,-9.90,0.03,-0.03,0.04,36.85,20.34,-16.53,80
199319,14.28,41.08,91054.02,900.00,92.00,-0.06,0.10,-9.89,-0.00,0.03,0.01,37.37,19.46,-18.07,80
199841,14.28,41.08,91057.50,900.00,91.00,-0.04,0.10,-9.89,0.03,-0.09,0.01,36.85,20.34,-16.87,80
200363,14.28,41.08,91056.23,857.00,92.00,-0.05,0.11,-9.88,-0.03,-0.06,0.10,35.08,21.05,-17.21,80
200889,14.28,41.08,91056.91,857.00,91.00,-0.07,0.10,-9.83,0.03,0.03,0.04,36.49,20.70,-16.53,80
201413,14.28,41.08,91056.94,857.00,91.00,-0.04,0.11,-9.84,0.03,-0.03,-0.05,35.96,19.10,-15.68,80
201933,14.28,41.08,91054.08,870.00,91.00,-0.06,0.13,-9.81,0.03,0.00,0.01,36.14,21.05,-16.87,80
202456,14.28,41.08,91055.77,870.00,92.00,-0.04,0.11,-9.87,-0.06,0.00,0.07,35.79,20.70,-16.87,80
202977,14.28,41.08,91056.73,870.00,92.00,-0.03,0.11,-9.86,0.03,-0.03,0.04,37.02,21.93,-18.07,80
203507,14.28,41.08,91056.91,870.00,92.00,-0.05,0.10,-9.86,0.09,0.00,0.01,36.14,19.99,-16.87,80
204029,14.28,41.15,91053.52,880.00,92.00,-0.07,0.08,-9.81,-0.00,-0.03,-0.08,35.79,20.70,-15.85,80
204554,14.28,41.15,91055.16,880.00,92.00,-0.07,0.10,-9.83,-0.00,-0.06,-0.02,36.14,20.34,-17.90,80
205076,14.28,41.15,91053.93,857.00,92.00,-0.05,0.09,-9.80,0.03,-0.09,0.01,36.49,20.34,-17.21,80
205598,14.28,41.15,91054.39,857.00,91.00,-0.07,0.09,-9.86,-0.06,0.00,0.07,35.96,21.23,-16.70,80
206125,14.28,41.15,91057.78,857.00,91.00,-0.06,0.09,-9.83,0.03,-0.06,0.01,34.38,20.70,-16.53,80
206647,14.28,41.22,91056.48,889.00,92.00,-0.06,0.12,-9.87,-0.03,0.00,0.01,35.26,20.16,-17.04,80
207170,14.28,41.22,91057.50,889.00,91.00,-0.04,0.13,-9.83,-0.00,-0.03,0.10,35.96,21.93,-15.00,80
207690,14.28,41.22,91057.11,900.00,91.00,-0.02,0.12,-9.86,-0.03,-0.06,-0.05,36.85,21.40,-17.90,80
208215,14.28,41.22,91057.79,900.00,91.00,-0.06,0.12,-9.83,-0.00,-0.03,-0.02,36.14,21.05,-16.87,80
208741,14.27,41.55,91056.16,909.00,91.00,-0.05,0.11,-9.87,-0.00,0.00,0.04,35.96,20.16,-15.68,80
209264,14.27,41.55,91058.34,909.00,92.00,-0.03,0.11,-9.83,-0.00,-0.06,-0.02,35.08,19.63,-17.90,80
209786,14.27,41.55,91058.96,889.00,91.00,-0.04,0.09,-9.85,0.03,0.00,-0.02,35.96,20.52,-16.36,79
210308,14.27,41.55,91059.30,889.00,91.00,-0.06,0.11,-9.83,0.03,-0.03,0.01,36.49,21.05,-17.90,79
210831,14.27,41.55,91060.30,889.00,91.00,-0.06,0.11,-9.86,0.06,-0.03,0.04,36.49,21.05,-17.90,79
211353,14.27,41.59,91057.69,909.00,91.00,-0.05,0.14,-9.83,-0.00,-0.03,-0.02,36.67,20.52,-17.73,79
211880,14.27,41.59,91057.84,909.00,91.00,-0.05,0.12,-9.77,-0.00,0.00,0.04,37.37,19.81,-15.00,79
212401,14.27,41.59,91057.01,909.00,92.00,-0.05,0.10,-9.81,-0.00,0.00,-0.02,35.61,20.16,-18.41,79
212925,14.27,41.59,91059.70,909.00,91.00,-0.05,0.10,-9.81,0.03,0.00,0.01,34.03,21.05,-16.19,79
213445,14.26,42.05,91057.20,920.00,91.00,-0.07,0.11,-9.84,-0.00,-0.06,0.04,36.32,19.81,-18.41,79
213968,14.26,42.05,91058.83,920.00,91.00,-0.03,0.11,-9.86,-0.00,0.00,-0.02,36.32,20.52,-15.68,79
214494,14.26,42.05,91060.73,900.00,91.00,-0.04,0.12,-9.86,0.03,-0.03,0.04,35.61,20.87,-18.75,79
215017,14.26,42.05,91059.73,900.00,91.00,-0.05,0.12,-9.85,0.03,-0.03,0.01,36.14,21.40,-16.53,79
215539,14.26,42.05,91058.89,900.00,91.00,-0.06,0.11,-9.87,-0.00,0.06,0.01,34.91,20.16,-16.70,79
216061,14.25,42.89,91059.77,920.00,92.00,-0.08,0.09,-9.80,0.03,-0.03,0.01,35.96,20.87,-16.36,79
216583,14.25,42.89,91057.48,920.00,91.00,-0.05,0.11,-9.83,-0.03,-0.06,0.04,35.79,19.99,-15.85,79
217109,14.25,42.89,91058.43,930.00,92.00,-0.05,0.10,-9.85,0.03,-0.06,0.01,36.67,21.23,-17.04,79
