tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
110237,11.79,50.35,91356.63,450.00,0.00,0.08,1.54,-9.75,0.14,-0.04,0.03,37.02,25.12,-9.54,100
110760,11.76,50.42,91355.52,446.00,0.00,0.06,1.56,-9.74,0.20,-0.01,-0.03,37.73,26.89,-10.57,100
111283,11.76,50.42,91355.06,441.00,0.00,0.06,1.54,-9.71,0.17,-0.01,0.00,36.32,25.12,-10.23,100
111805,11.76,50.42,91358.58,441.00,0.00,0.08,1.54,-9.71,0.14,-0.04,0.00,37.20,27.06,-10.06,100
112327,11.76,50.42,91356.58,441.00,0.00,0.07,1.53,-9.71,0.17,-0.04,-0.06,36.85,26.00,-8.69,100
112871,11.72,50.49,91358.61,436.00,0.00,0.07,1.56,-9.73,0.11,-0.07,-0.06,37.37,24.76,-8.86,100
113397,11.72,50.49,91356.02,436.00,0.00,0.10,1.56,-9.73,0.14,-0.04,0.06,36.49,24.94,-9.71,100
113919,11.72,50.49,91358.87,436.00,0.00,0.08,1.56,-9.74,0.14,-0.04,0.00,37.20,26.36,-8.69,100
114442,11.72,50.49,91355.39,436.00,0.00,0.08,1.59,-9.69,0.20,-0.04,0.03,37.37,25.82,-9.20,100
114966,11.72,50.49,91358.07,436.00,0.00,0.08,1.59,-9.69,0.20,-0.04,0.03,37.37,25.82,-9.20,100
115495,11.70,50.59,91354.98,432.00,0.00,0.07,1.55,-9.73,0.08,-0.07,0.03,37.20,25.29,-10.74,100
116016,11.70,50.59,91359.94,441.00,0.00,0.08,1.52,-9.76,0.14,-0.04,0.03,37.73,25.47,-9.54,100
116539,11.70,50.59,91358.60,441.00,0.00,0.08,1.53,-9.74,0.14,-0.04,-0.03,37.90,25.65,-10.06,100
117059,11.70,50.59,91359.58,441.00,0.00,0.07,1.54,-9.73,0.17,-0.04,-0.12,36.67,24.06,-10.91,100
117580,11.69,50.29,91358.06,455.00,0.00,0.10,1.53,-9.73,0.17,-0.01,-0.03,36.85,24.59,-10.40,100
118118,11.69,50.29,91359.95,455.00,0.00,0.09,1.56,-9.74,0.17,-0.04,0.00,37.20,24.59,-10.06,100
118642,11.69,50.29,91358.87,470.00,0.00,0.06,1.54,-9.76,0.11,-0.01,0.00,36.49,25.65,-8.35,100
119163,11.69,50.29,91359.66,470.00,0.00,0.05,1.54,-9.74,0.20,-0.01,-0.03,37.55,25.65,-9.37,100
119687,11.69,50.29,91359.49,470.00,0.00,0.05,1.54,-9.74,0.20,-0.01,-0.03,37.55,25.65,-9.37,100
120209,11.68,49.90,91355.53,493.00,0.00,0.09,1.53,-9.72,0.08,-0.04,0.00,36.67,25.47,-9.54,100
120731,11.68,49.90,91357.44,502.00,0.00,0.05,1.57,-9.78,0.20,-0.04,0.00,36.67,24.41,-9.89,100
121258,11.68,49.90,91359.92,502.00,0.00,0.07,1.54,-9.70,0.20,-0.07,-0.03,36.49,25.29,-9.03,100
121778,11.68,49.90,91359.25,502.00,0.00,0.06,1.56,-9.69,0.14,-0.01,0.00,38.26,25.65,-9.03,100
122301,11.68,49.70,91358.94,497.00,0.00,0.07,1.55,-9.72,0.14,-0.04,-0.03,37.73,26.18,-10.91,100
122821,11.68,49.70,91355.85,497.00,0.00,0.07,1.53,-9.75,0.14,-0.04,-0.03,37.73,25.12,-9.54,100
123344,11.68,49.70,91355.14,502.00,0.00,0.09,1.54,-9.77,0.14,-0.01,0.00,37.37,24.76,-9.54,100
123871,11.68,49.70,91355.77,502.00,0.00,0.05,1.57,-9.75,0.08,-0.04,-0.03,37.37,24.76,-9.20,100
124394,11.68,49.70,91355.78,502.00,0.00,0.05,1.57,-9.75,0.08,-0.04,-0.03,37.37,24.76,-9.20,100
124916,11.65,49.70,91357.94,505.00,0.00,0.08,1.55,-9.77,0.14,-0.07,0.00,37.02,25.12,-10.57,100
125440,11.65,49.70,91362.66,502.00,0.00,0.08,1.53,-9.74,0.20,-0.01,-0.03,37.73,26.18,-10.91,100
125965,11.65,49.70,91357.48,502.00,0.00,0.05,1.54,-9.74,0.11,-0.10,0.03,38.26,25.65,-9.71,100
126488,11.65,49.70,91357.99,502.00,0.00,0.09,1.54,-9.74,0.11,-0.07,0.00,37.37,25.47,-8.86,100
127015,11.64,50.06,91356.52,493.00,0.00,0.07,1.54,-9.76,0.14,-0.01,0.03,37.55,25.65,-9.71,100
127535,11.64,50.06,91358.94,493.00,0.00,0.06,1.53,-9.70,0.17,-0.07,0.03,37.37,25.47,-10.23,100
128058,11.64,50.06,91357.57,476.00,0.00,0.07,1.54,-9.77,0.11,0.02,-0.03,38.08,25.82,-9.54,100
128579,11.64,50.06,91359.44,476.00,0.00,0.06,1.55,-9.75,0.14,-0.04,0.03,37.55,26.36,-10.74,100
129103,11.64,50.06,91356.94,476.00,0.00,0.07,1.55,-9.73,0.17,-0.07,-0.03,37.37,24.06,-9.89,100
129629,11.62,50.69,91359.11,459.00,0.00,0.10,1.52,-9.73,0.08,-0.07,-0.03,37.37,24.76,-9.20,100
130151,11.62,50.69,91358.72,446.00,0.00,0.07,1.54,-9.74,0.17,-0.04,-0.06,37.90,26.71,-9.71,100
130676,11.62,50.69,91358.86,446.00,0.00,0.10,1.54,-9.74,0.08,-0.01,-0.09,37.55,24.23,-10.06,100
131198,11.62,50.69,91358.72,446.00,0.00,0.08,1.51,-9.72,0.17,-0.04,-0.06,37.73,26.53,-9.89,100
131720,11.59,51.64,91356.25,421.00,0.00,0.06,1.53,-9.73,0.14,0.05,0.00,36.32,24.41,-9.89,100
132246,11.59,51.64,91357.95,421.00,0.00,0.06,1.54,-9.74,0.14,-0.04,-0.03,36.85,25.29,-10.06,100
132769,11.59,51.64,91358.12,421.00,0.00,0.12,1.56,-9.76,0.20,-0.04,0.00,37.02,25.12,-9.89,100
133289,11.59,51.64,91357.61,421.00,0.00,0.08,1.55,-9.71,0.08,-0.07,-0.06,36.14,24.23,-9.71,100
133812,11.59,51.64,91357.95,421.00,0.00,0.08,1.54,-9.76,0.17,-0.04,-0.06,36.85,25.65,-9.37,100
134332,11.57,51.72,91355.84,418.00,0.00,0.07,1.53,-9.80,0.17,-0.04,-0.03,37.73,25.82,-10.57,100
134855,11.57,51.72,91356.97,418.00,0.00,0.06,1.54,-9.74,0.11,-0.04,-0.03,36.49,25.65,-10.40,100
135399,11.57,51.72,91355.30,415.00,0.00,0.07,1.53,-9.75,0.20,-0.10,0.03,37.73,25.82,-8.86,100
135925,11.57,51.72,91355.13,415.00,0.00,0.10,1.55,-9.76,0.14,-0.10,0.00,35.96,25.82,-9.20,100
136445,11.56,51.73,91353.95,421.00,0.00,0.08,1.55,-9.70,0.11,-0.10,-0.03,38.08,25.12,-9.54,100
136969,11.56,51.73,91356.25,421.00,0.00,0.11,1.56,-9.74,0.20,0.02,0.03,36.85,24.59,-9.71,100
137490,11.56,51.73,91358.75,432.00,0.00,0.10,1.54,-9.74,0.20,-0.04,-0.03,37.02,25.12,-9.54,100
138018,11.56,51.73,91357.42,432.00,0.00,0.05,1.54,-9.73,0.17,-0.07,0.03,37.37,25.12,-9.20,100
138539,11.56,51.73,91359.09,432.00,0.00,0.06,1.54,-9.75,0.14,0.02,0.06,36.14,26.00,-10.06,100
139061,11.51,51.70,91354.45,427.00,0.00,0.06,1.52,-9.80,0.20,-0.04,0.03,35.61,24.06,-9.54,100
139585,11.51,51.70,91357.38,421.00,0.00,0.08,1.55,-9.71,0.20,-0.04,-0.06,36.32,26.18,-8.86,100
140108,11.51,51.70,91355.55,421.00,0.00,0.05,1.54,-9.73,0.08,0.05,0.03,38.08,24.41,-9.89,100
140637,11.51,51.70,91358.39,421.00,0.00,0.06,1.54,-9.78,0.11,-0.10,0.00,37.02,26.53,-9.20,100
141157,11.48,51.70,91357.40,427.00,0.00,0.09,1.57,-9.72,0.14,-0.01,-0.06,37.90,25.29,-9.37,100
141681,11.48,51.70,91359.16,427.00,0.00,0.09,1.54,-9.76,0.17,-0.10,-0.03,36.85,24.94,-9.03,100
142201,11.48,51.70,91357.45,421.00,0.00,0.09,1.53,-9.74,0.17,-0.13,-0.03,37.55,23.88,-10.06,100
142724,11.48,51.70,91357.96,421.00,0.00,0.09,1.54,-9.74,0.17,-0.07,-0.06,37.55,24.94,-10.06,100
143244,11.48,51.70,91355.29,421.00,0.00,0.06,1.55,-9.77,0.26,-0.04,-0.03,37.02,25.82,-10.57,100
143771,11.46,51.55,91357.66,432.00,0.00,0.07,1.55,-9.74,0.20,-0.07,-0.09,37.73,25.82,-9.20,100
144293,11.46,51.55,91357.06,432.00,0.00,0.09,1.55,-9.73,0.23,-0.04,0.00,36.14,26.00,-9.37,100
144818,11.46,51.55,91357.73,432.00,0.00,0.08,1.54,-9.74,0.11,-0.10,0.00,36.85,25.29,-11.08,100
145342,11.46,51.55,91358.73,432.00,0.00,0.09,1.53,-9.72,0.17,-0.07,0.00,37.90,26.00,-9.03,100
145864,11.43,51.38,91355.22,441.00,0.00,0.08,1.56,-9.76,0.14,-0.01,-0.03,37.37,25.47,-9.89,100
146394,11.43,51.38,91355.81,441.00,0.00,0.08,1.54,-9.73,0.20,-0.07,-0.09,37.02,25.12,-11.25,100
146914,11.43,51.38,91358.11,436.00,0.00,0.07,1.53,-9.71,0.17,-0.04,0.03,35.61,24.76,-10.57,100
147438,11.43,51.38,91355.11,436.00,0.00,0.09,1.53,-9.74,0.14,-0.07,-0.03,37.37,25.82,-9.20,100
147958,11.43,51.38,91357.28,436.00,0.00,0.06,1.55,-9.75,0.17,-0.10,-0.03,36.85,24.59,-9.37,100
148483,11.41,51.26,91356.27,441.00,0.00,0.08,1.55,-9.73,0.14,-0.07,-0.03,37.73,25.47,-9.20,100
149009,11.41,51.26,91355.36,441.00,0.00,0.10,1.55,-9.75,0.14,-0.07,0.00,37.20,24.94,-9.03,100
149532,11.41,51.26,91359.84,441.00,0.00,0.08,1.55,-9.71,0.17,-0.01,0.00,36.49,24.94,-9.03,100
150054,11.41,51.26,91358.34,441.00,0.00,0.08,1.56,-9.74,0.14,-0.04,0.00,37.90,25.29,-9.71,100
150575,11.40,51.20,91353.32,446.00,0.00,0.07,1.53,-9.75,0.17,-0.07,-0.03,36.67,24.41,-8.86,100
151098,11.40,51.20,91356.27,446.00,0.00,0.06,1.56,-9.71,0.08,-0.04,0.03,36.67,25.82,-9.89,100
151620,11.40,51.20,91358.56,436.00,0.00,0.07,1.55,-9.74,0.14,-0.04,0.00,37.37,25.47,-10.23,100
152147,11.40,51.20,91357.91,436.00,0.00,0.08,1.54,-9.80,0.14,-0.07,-0.06,36.49,25.29,-10.06,100
152667,11.40,51.20,91357.23,436.00,0.00,0.07,1.52,-9.80,0.20,-0.04,0.00,37.55,25.29,-11.42,100
153192,11.36,51.32,91357.77,418.00,0.00,0.09,1.53,-9.73,0.17,-0.07,-0.03,36.67,25.12,-9.89,100
153712,11.36,51.32,91359.02,418.00,0.00,0.08,1.56,-9.71,0.17,-0.04,0.00,37.37,23.70,-10.91,100
154236,11.36,51.32,91358.84,411.00,0.00,0.08,1.54,-9.71,0.17,-0.07,-0.03,36.32,24.06,-7.84,100
154762,11.36,51.32,91357.21,411.00,0.00,0.07,1.58,-9.72,0.17,-0.10,-0.06,36.67,25.12,-9.54,100
155286,11.32,51.73,91355.39,406.00,0.00,0.07,1.53,-9.76,0.17,0.02,0.00,37.02,26.18,-11.25,100
155808,11.32,51.73,91357.00,406.00,0.00,0.08,1.55,-9.76,0.20,-0.04,-0.03,37.37,24.41,-9.89,100
156332,11.32,51.73,91357.51,400.00,0.00,0.07,1.56,-9.73,0.11,-0.04,-0.03,37.20,26.36,-9.37,100
156854,11.32,51.73,91357.37,400.00,0.00,0.06,1.57,-9.73,0.20,-0.04,-0.03,38.96,25.29,-9.71,100
157399,11.32,51.73,91357.88,400.00,0.00,0.07,1.56,-9.67,0.17,-0.04,-0.03,37.37,26.18,-9.20,100
157925,11.29,52.19,91355.90,400.00,0.00,0.08,1.55,-9.72,0.17,-0.04,-0.06,37.55,26.00,-9.71,100
158447,11.29,52.19,91359.00,400.00,0.00,0.08,1.54,-9.72,0.11,-0.04,0.00,38.08,24.76,-10.57,100
158969,11.29,52.19,91358.36,400.00,0.00,0.08,1.54,-9.74,0.14,-0.04,-0.03,36.67,24.06,-9.89,100
159491,11.29,52.19,91358.56,400.00,0.00,0.07,1.52,-9.72,0.20,-0.07,-0.03,37.20,24.59,-9.03,100
160013,11.25,52.48,91355.06,400.00,0.00,0.09,1.56,-9.74,0.17,-0.04,0.00,37.73,24.76,-9.54,100
160538,11.25,52.48,91357.02,400.00,0.00,0.08,1.56,-9.76,0.17,-0.07,-0.06,38.43,25.82,-10.23,100
161062,11.25,52.48,91356.84,408.00,0.00,0.08,1.52,-9.72,0.20,-0.10,0.00,38.26,26.00,-9.37,100
161582,11.25,52.48,91356.84,408.00,0.00,0.06,1.58,-9.71,0.14,-0.01,-0.09,38.26,25.65,-8.35,100
162106,11.25,52.48,91358.34,408.00,0.00,0.10,1.56,-9.78,0.17,-0.04,-0.09,37.37,25.12,-10.57,100
162626,11.20,52.51,91358.53,408.00,0.00,0.09,1.54,-9.73,0.17,-0.04,-0.09,37.02,26.53,-8.86,100
163154,11.20,52.51,91356.63,408.00,0.00,0.08,1.54,-9.73,0.14,-0.07,-0.09,38.78,25.12,-10.23,100
163675,11.20,52.51,91356.29,408.00,0.00,0.08,1.58,-9.75,0.14,-0.04,-0.03,37.90,23.88,-10.06,100
164198,11.20,52.51,91359.30,408.00,0.00,0.07,1.54,-9.76,0.20,-0.04,0.00,37.20,24.59,-10.40,100
164720,11.17,52.63,91356.45,410.00,0.00,0.09,1.56,-9.72,0.20,-0.07,0.00,37.20,24.94,-10.06,100
165242,11.17,52.63,91355.06,410.00,0.00,0.09,1.55,-9.75,0.14,-0.04,0.00,36.67,25.47,-10.91,100
165769,11.17,52.63,91356.67,415.00,0.00,0.07,1.56,-9.76,0.17,-0.04,0.00,37.90,25.29,-9.71,100
166291,11.17,52.63,91358.03,415.00,0.00,0.08,1.56,-9.76,0.20,-0.04,-0.03,36.49,24.59,-10.40,100
166814,11.17,52.63,91356.87,415.00,0.00,0.10,1.55,-9.73,0.17,-0.07,0.00,36.14,24.59,-9.71,100
167334,11.15,52.51,91356.86,420.00,0.00,0.09,1.55,-9.69,0.20,-0.04,0.00,37.20,25.29,-9.37,100
167857,11.15,52.51,91356.25,420.00,0.00,0.07,1.53,-9.76,0.20,-0.07,-0.09,37.73,25.82,-8.86,100
168377,11.15,52.51,91357.41,423.00,0.00,0.08,1.54,-9.78,0.26,-0.01,0.03,37.02,25.12,-11.25,100
168904,11.15,52.51,91357.91,423.00,0.00,0.10,1.55,-9.74,0.20,-0.07,-0.09,35.61,24.76,-11.25,100
169428,11.12,52.45,91355.36,435.00,0.00,0.09,1.53,-9.70,0.20,-0.07,-0.12,37.90,24.94,-9.71,100
169950,11.12,52.45,91359.66,435.00,0.00,0.08,1.53,-9.74,0.23,-0.01,0.03,37.02,24.41,-9.20,100
170472,11.12,52.45,91358.64,433.00,0.00,0.08,1.57,-9.72,0.23,-0.04,-0.09,37.73,24.76,-9.89,100
170995,11.12,52.45,91358.31,433.00,0.00,0.08,1.55,-9.75,0.20,-0.04,0.00,36.32,24.76,-8.52,100
171522,11.12,52.45,91358.15,433.00,0.00,0.08,1.55,-9.69,0.23,-0.04,-0.03,37.90,25.65,-9.37,100
172042,11.11,52.63,91357.13,435.00,0.00,0.10,1.55,-9.73,0.23,-0.04,0.00,37.55,26.00,-9.03,100
172565,11.11,52.63,91357.86,435.00,0.00,0.07,1.57,-9.73,0.26,-0.07,-0.06,37.90,26.36,-10.40,100
173085,11.11,52.63,91357.16,450.00,0.00,0.07,1.56,-9.77,0.17,-0.04,0.06,37.02,25.12,-10.91,100
173609,11.11,52.63,91357.98,450.00,0.00,0.07,1.56,-9.80,0.23,-0.07,-0.06,37.37,25.12,-9.89,100
174135,11.10,52.51,91355.44,454.00,0.00,0.08,1.55,-9.76,0.23,-0.07,-0.09,36.49,24.94,-10.06,100
174657,11.10,52.51,91357.09,454.00,0.00,0.05,1.55,-9.70,0.23,-0.07,-0.06,37.02,25.47,-10.57,100
175180,11.10,52.51,91356.19,460.00,0.00,0.08,1.55,-9.77,0.20,0.02,-0.06,35.96,25.82,-8.86,100
175704,11.10,52.51,91356.69,460.00,0.00,0.07,1.57,-9.74,0.20,0.02,0.00,36.49,26.36,-9.37,100
176229,11.10,52.51,91357.19,460.00,0.00,0.07,1.56,-9.77,0.14,-0.04,0.00,38.08,25.82,-10.57,100
176751,11.06,52.60,91359.42,463.00,0.00,0.06,1.60,-9.75,0.23,0.02,-0.03,37.37,26.89,-9.89,100
177276,11.06,52.60,91357.09,463.00,0.00,0.09,1.54,-9.70,0.20,-0.04,-0.09,36.85,24.94,-9.71,100
177802,11.06,52.60,91356.59,460.00,0.00,0.08,1.54,-9.78,0.14,-0.01,0.00,37.02,24.76,-10.91,100
178324,11.06,52.60,91356.94,460.00,0.00,0.08,1.56,-9.69,0.23,-0.13,-0.06,37.37,24.76,-8.86,100
178844,11.03,52.80,91356.39,460.00,0.00,0.06,1.53,-9.74,0.26,-0.04,-0.03,37.02,25.12,-9.20,100
179367,11.03,52.80,91357.03,460.00,0.00,0.07,1.56,-9.75,0.20,-0.07,-0.03,37.02,25.12,-9.20,100
179912,11.03,52.80,91356.30,460.00,0.00,0.08,1.57,-9.72,0.20,-0.01,-0.06,37.55,25.29,-10.06,100
180439,11.03,52.80,91358.47,460.00,0.00,0.08,1.52,-9.76,0.23,-0.07,-0.03,38.78,25.12,-10.23,100
180959,11.03,52.80,91359.64,460.00,0.00,0.07,1.56,-9.74,0.17,-0.01,0.00,36.32,26.18,-9.89,100
181482,11.01,52.86,91355.81,475.00,0.00,0.09,1.58,-9.76,0.20,-0.07,-0.03,37.55,25.29,-9.03,100
182004,11.01,52.86,91358.05,475.00,0.00,0.07,1.55,-9.74,0.17,-0.07,-0.06,37.55,23.88,-10.06,100
182530,11.01,52.86,91357.54,475.00,0.00,0.08,1.57,-9.78,0.20,0.02,-0.06,36.85,24.59,-10.06,100
183052,11.01,52.86,91358.55,475.00,0.00,0.10,1.55,-9.71,0.20,-0.10,-0.06,36.67,25.12,-8.52,100
183574,10.99,52.83,91355.33,481.00,0.00,0.07,1.57,-9.70,0.26,-0.07,0.00,37.37,26.89,-9.54,100
184096,10.99,52.83,91357.63,481.00,0.00,0.09,1.54,-9.73,0.14,-0.07,-0.06,36.14,24.94,-9.37,100
184618,10.99,52.83,91356.91,485.00,0.00,0.07,1.54,-9.71,0.20,-0.04,0.03,36.49,25.65,-8.69,100
185140,10.99,52.83,91357.75,485.00,0.00,0.08,1.57,-9.80,0.20,-0.07,-0.06,37.37,25.12,-9.54,100
185666,10.99,52.83,91356.75,485.00,0.00,0.12,1.55,-9.78,0.23,-0.07,-0.06,37.20,24.59,-9.71,100
186190,10.97,52.83,91355.77,491.00,0.00,0.11,1.56,-9.76,0.23,0.02,-0.06,36.67,26.18,-9.54,100
186712,10.97,52.83,91358.15,491.00,0.00,0.08,1.53,-9.76,0.14,-0.07,-0.03,36.85,24.59,-10.06,100
187235,10.97,52.83,91357.28,493.00,0.00,0.06,1.55,-9.76,0.17,-0.04,0.03,36.67,25.12,-8.52,100
187755,10.97,52.83,91356.45,493.00,0.00,0.06,1.52,-9.77,0.14,-0.04,-0.03,38.43,24.41,-9.89,100
188283,10.96,52.97,91352.92,493.00,0.00,0.08,1.55,-9.76,0.17,-0.07,-0.06,37.73,24.06,-9.89,100
188806,10.96,52.97,91357.36,493.00,0.00,0.08,1.55,-9.70,0.11,-0.07,0.03,36.32,24.41,-9.89,100
189328,10.96,52.97,91355.32,498.00,0.00,0.09,1.55,-9.69,0.20,-0.10,-0.03,38.26,24.23,-9.37,100
189850,10.96,52.97,91354.16,498.00,0.00,0.06,1.55,-9.74,0.20,-0.04,-0.03,37.73,25.82,-8.18,100
190372,10.96,52.97,91356.83,498.00,0.00,0.06,1.56,-9.77,0.20,-0.10,-0.09,37.20,24.94,-9.03,100
190899,10.94,53.09,91354.38,498.00,0.00,0.06,1.55,-9.74,0.20,-0.07,-0.06,37.90,26.71,-11.08,100
191420,10.94,53.09,91358.20,498.00,0.00,0.10,1.54,-9.73,0.26,-0.07,-0.03,36.14,24.94,-9.71,100
191944,10.94,53.09,91359.20,498.00,0.00,0.06,1.53,-9.74,0.20,-0.01,0.00,36.49,26.36,-9.37,100
192464,10.94,53.09,91358.20,498.00,0.00,0.09,1.55,-9.78,0.20,-0.04,-0.06,37.02,23.70,-10.91,100
192987,10.91,53.12,91354.50,502.00,0.00,0.07,1.58,-9.76,0.23,-0.07,-0.06,38.08,24.06,-10.57,100
193508,10.91,53.12,91358.30,502.00,0.00,0.04,1.57,-9.74,0.20,-0.07,-0.09,36.67,24.76,-9.54,100
194036,10.91,53.12,91358.94,508.00,0.00,0.07,1.53,-9.73,0.20,-0.07,-0.03,38.78,25.82,-10.91,100
194558,10.91,53.12,91356.77,508.00,0.00,0.08,1.55,-9.74,0.20,-0.07,-0.09,36.85,24.23,-10.40,100
195080,10.91,53.12,91355.09,508.00,0.00,0.11,1.56,-9.77,0.20,-0.07,-0.03,36.14,25.65,-8.69,100
195601,10.90,53.09,91356.98,508.00,0.00,0.09,1.55,-9.75,0.26,-0.10,-0.06,36.32,25.47,-9.89,100
196123,10.90,53.09,91357.33,508.00,0.00,0.06,1.55,-9.78,0.17,-0.04,-0.06,37.02,24.41,-10.23,100
196650,10.90,53.09,91357.11,508.00,0.00,0.09,1.58,-9.70,0.26,-0.07,-0.06,35.61,26.18,-8.86,100
197170,10.90,53.09,91360.27,508.00,0.00,0.06,1.57,-9.76,0.26,-0.10,0.00,35.08,22.46,-9.71,100
197694,10.89,53.15,91355.11,508.00,0.00,0.09,1.57,-9.74,0.17,-0.10,0.00,37.02,25.12,-10.23,100
198216,10.89,53.15,91355.89,508.00,0.00,0.08,1.57,-9.75,0.20,-0.07,-0.03,36.85,25.29,-9.71,100
198739,10.89,53.15,91359.52,508.00,0.00,0.04,1.55,-9.75,0.23,-0.07,-0.06,37.37,24.76,-10.23,100
199265,10.89,53.15,91358.02,508.00,0.00,0.09,1.56,-9.77,0.14,-0.07,0.00,37.02,25.12,-10.23,100
199787,10.89,53.15,91357.52,508.00,0.00,0.05,1.54,-9.77,0.20,-0.07,0.00,36.67,26.18,-10.91,100
200311,10.87,53.20,91358.90,508.00,0.00,0.10,1.56,-9.79,0.17,-0.10,-0.03,37.37,24.76,-11.25,100
200834,10.87,53.20,91357.05,508.00,0.00,0.08,1.56,-9.77,0.17,0.02,-0.03,37.55,26.00,-10.06,100
201356,10.87,53.20,91359.05,502.00,0.00,0.06,1.54,-9.69,0.20,-0.04,-0.03,37.55,24.23,-9.71,100
201879,10.87,53.20,91360.88,502.00,0.00,0.09,1.53,-9.82,0.26,-0.04,0.03,37.20,24.59,-10.74,100
202424,10.86,53.23,91355.66,508.00,0.00,0.07,1.57,-9.74,0.20,-0.01,-0.03,39.14,24.76,-8.86,100
202950,10.86,53.23,91359.82,508.00,0.00,0.09,1.55,-9.73,0.14,-0.07,-0.03,37.20,25.29,-8.35,100
203472,10.86,53.23,91356.95,502.00,0.00,0.07,1.56,-9.77,0.23,-0.01,-0.06,37.20,25.29,-11.08,100
203996,10.86,53.23,91357.28,502.00,0.00,0.08,1.54,-9.79,0.20,-0.07,-0.06,38.26,25.29,-11.08,100
204519,10.86,53.23,91355.79,502.00,0.00,0.08,1.55,-9.75,0.20,-0.04,0.00,38.26,24.94,-9.71,100
205045,10.84,53.32,91358.67,502.00,0.00,0.09,1.54,-9.71,0.17,-0.01,0.00,36.85,26.00,-10.40,100
205568,10.84,53.32,91359.50,502.00,0.00,0.09,1.55,-9.70,0.26,-0.10,0.06,37.55,24.23,-10.06,100
206089,10.84,53.32,91357.98,502.00,0.00,0.08,1.57,-9.73,0.26,-0.04,-0.09,37.37,26.89,-9.54,100
206613,10.84,53.32,91357.33,502.00,0.00,0.07,1.55,-9.73,0.17,-0.10,0.00,36.49,25.29,-9.71,100
207133,10.83,53.60,91355.42,493.00,0.00,0.09,1.54,-9.74,0.23,-0.10,-0.06,38.08,24.76,-11.25,100
207661,10.83,53.60,91355.09,493.00,0.00,0.07,1.58,-9.69,0.23,-0.07,-0.09,38.61,24.94,-9.37,100
208183,10.83,53.60,91355.23,493.00,0.00,0.08,1.57,-9.75,0.20,-0.07,0.00,37.73,25.47,-8.86,100
208705,10.83,53.60,91357.89,493.00,0.00,0.07,1.58,-9.76,0.20,0.02,0.03,37.55,25.29,-9.03,100
209228,10.83,53.60,91358.06,493.00,0.00,0.08,1.53,-9.73,0.23,-0.13,0.03,37.55,25.29,-10.74,100
209752,10.81,53.64,91358.28,493.00,0.00,0.10,1.57,-9.69,0.14,-0.04,0.00,36.67,24.06,-9.20,100
210274,10.81,53.64,91356.94,493.00,0.00,0.09,1.56,-9.77,0.17,-0.07,-0.03,37.55,25.29,-9.37,100
210800,10.81,53.64,91359.44,493.00,0.00,0.07,1.56,-9.74,0.20,-0.07,0.03,37.20,25.65,-9.37,100
211325,10.81,53.64,91360.11,493.00,0.00,0.10,1.53,-9.72,0.17,-0.07,-0.03,37.55,25.29,-10.74,100
211846,10.80,53.60,91356.94,498.00,0.00,0.09,1.57,-9.80,0.23,-0.01,-0.06,37.37,25.47,-8.86,100
212369,10.80,53.60,91356.84,498.00,0.00,0.08,1.56,-9.72,0.20,-0.10,0.00,37.02,24.41,-9.89,100
212889,10.80,53.60,91356.33,497.00,0.00,0.08,1.54,-9.77,0.20,-0.07,-0.03,36.49,25.65,-9.37,100
213416,10.80,53.60,91357.00,497.00,0.00,0.07,1.56,-9.71,0.26,-0.07,-0.06,36.67,24.76,-9.89,100
213938,10.80,53.60,91358.34,497.00,0.00,0.08,1.56,-9.76,0.23,-0.13,0.00,36.32,25.12,-9.54,100
214460,10.77,53.49,91356.39,506.00,0.00,0.08,1.54,-9.74,0.23,-0.07,-0.09,37.73,24.76,-9.89,100
214982,10.77,53.49,91357.05,506.00,0.00,0.07,1.56,-9.70,0.26,-0.10,-0.06,36.32,24.76,-8.86,100
215504,10.77,53.49,91356.54,517.00,0.00,0.10,1.56,-9.72,0.17,-0.13,-0.03,37.73,26.53,-9.89,100
216033,10.77,53.49,91359.84,517.00,0.00,0.09,1.54,-9.76,0.20,-0.10,0.03,38.61,25.29,-11.42,100
216555,10.76,53.38,91360.34,519.00,0.00,0.07,1.56,-9.74,0.20,-0.10,0.00,37.73,25.12,-8.86,100
217082,10.76,53.38,91362.11,519.00,0.00,0.10,1.56,-9.78,0.26,-0.04,-0.06,36.67,24.76,-9.20,100
217601,10.76,53.38,91359.67,529.00,0.00,0.08,1.57,-9.79,0.20,-0.04,-0.06,35.79,24.23,-9.71,100
218125,10.76,53.38,91360.34,529.00,0.00,0.07,1.56,-9.75,0.26,-0.10,-0.06,38.43,25.82,-8.52,100
218646,10.76,53.38,91362.17,529.00,0.00,0.08,1.57,-9.78,0.20,-0.07,-0.06,38.78,26.53,-10.23,100
219174,10.75,53.32,91357.39,531.00,0.00,0.07,1.55,-9.74,0.20,0.05,-0.06,37.20,24.94,-9.71,100
219696,10.75,53.32,91356.55,531.00,0.00,0.10,1.53,-9.78,0.20,-0.10,-0.09,36.49,24.59,-9.71,100
220219,10.75,53.32,91358.55,529.00,0.00,0.10,1.55,-9.74,0.23,-0.07,-0.12,36.67,25.47,-10.23,100
220741,10.75,53.32,91358.38,529.00,0.00,0.07,1.54,-9.76,0.17,-0.04,0.00,36.85,25.65,-10.74,100
